study_accession;first_public;study_title;project_name;run_accession;sample_accession;sample_title;sample_description;library_name;library_selection;library_source;library_strategy;library_construction_protocol;library_layout;rna_integrity_num;instrument_platform;rt_prep_protocol;cell_line;cell_type;tissue_lib;tissue_type;host_phenotype;isolate;age;host_body_site;description;note;origin;Gtex;; 
PRJNA637378;23/09/2020;Non-CG methylation and multiple epigenetic layers associate child abuse with immune and small GTPase dysregulation;Non-CG methylation and multiple epigenetic layers associate child abuse with immune and small GTPase dysregulation;SRR11927144;SAMN15104799;Lateral amygdala, S13, RNAseq;Lateral amygdala, S13, RNAseq;;cDNA;TRANSCRIPTOMIC;RNA-Seq;TrueSeq Stranded Total RNA Sample Preparation + Ribo-Zero Gold kits (Illumina);PAIRED;;ILLUMINA;;;;;Lateral Amygdala (human brain tissue);;;;;Illumina HiSeq 2000 sequencing: GSM4591825: Lateral amygdala, S13, RNAseq Homo sapiens RNA-Seq;;;Brain - Amygdala;;
PRJNA637378;23/09/2020;Non-CG methylation and multiple epigenetic layers associate child abuse with immune and small GTPase dysregulation;Non-CG methylation and multiple epigenetic layers associate child abuse with immune and small GTPase dysregulation;SRR11927145;SAMN15104798;Lateral amygdala, S14, RNAseq;Lateral amygdala, S14, RNAseq;;cDNA;TRANSCRIPTOMIC;RNA-Seq;TrueSeq Stranded Total RNA Sample Preparation + Ribo-Zero Gold kits (Illumina);PAIRED;;ILLUMINA;;;;;Lateral Amygdala (human brain tissue);;;;;Illumina HiSeq 2000 sequencing: GSM4591826: Lateral amygdala, S14, RNAseq Homo sapiens RNA-Seq;;;Brain - Amygdala;;
PRJNA637378;23/09/2020;Non-CG methylation and multiple epigenetic layers associate child abuse with immune and small GTPase dysregulation;Non-CG methylation and multiple epigenetic layers associate child abuse with immune and small GTPase dysregulation;SRR11927146;SAMN15104751;Lateral amygdala, S15, RNAseq;Lateral amygdala, S15, RNAseq;;cDNA;TRANSCRIPTOMIC;RNA-Seq;TrueSeq Stranded Total RNA Sample Preparation + Ribo-Zero Gold kits (Illumina);PAIRED;;ILLUMINA;;;;;Lateral Amygdala (human brain tissue);;;;;Illumina HiSeq 2000 sequencing: GSM4591827: Lateral amygdala, S15, RNAseq Homo sapiens RNA-Seq;;;Brain - Amygdala;;
PRJNA637378;23/09/2020;Non-CG methylation and multiple epigenetic layers associate child abuse with immune and small GTPase dysregulation;Non-CG methylation and multiple epigenetic layers associate child abuse with immune and small GTPase dysregulation;SRR11927150;SAMN15104840;Lateral amygdala, S19, RNAseq;Lateral amygdala, S19, RNAseq;;cDNA;TRANSCRIPTOMIC;RNA-Seq;TrueSeq Stranded Total RNA Sample Preparation + Ribo-Zero Gold kits (Illumina);PAIRED;;ILLUMINA;;;;;Lateral Amygdala (human brain tissue);;;;;Illumina HiSeq 2000 sequencing: GSM4591831: Lateral amygdala, S19, RNAseq Homo sapiens RNA-Seq;;;Brain - Amygdala;;
PRJNA637378;23/09/2020;Non-CG methylation and multiple epigenetic layers associate child abuse with immune and small GTPase dysregulation;Non-CG methylation and multiple epigenetic layers associate child abuse with immune and small GTPase dysregulation;SRR11927155;SAMN15104793;Lateral amygdala, S24, RNAseq;Lateral amygdala, S24, RNAseq;;cDNA;TRANSCRIPTOMIC;RNA-Seq;TrueSeq Stranded Total RNA Sample Preparation + Ribo-Zero Gold kits (Illumina);PAIRED;;ILLUMINA;;;;;Lateral Amygdala (human brain tissue);;;;;Illumina HiSeq 2000 sequencing: GSM4591836: Lateral amygdala, S24, RNAseq Homo sapiens RNA-Seq;;;Brain - Amygdala;;
PRJNA637378;23/09/2020;Non-CG methylation and multiple epigenetic layers associate child abuse with immune and small GTPase dysregulation;Non-CG methylation and multiple epigenetic layers associate child abuse with immune and small GTPase dysregulation;SRR11927162;SAMN15104732;Lateral amygdala, S31, RNAseq;Lateral amygdala, S31, RNAseq;;cDNA;TRANSCRIPTOMIC;RNA-Seq;TrueSeq Stranded Total RNA Sample Preparation + Ribo-Zero Gold kits (Illumina);PAIRED;;ILLUMINA;;;;;Lateral Amygdala (human brain tissue);;;;;Illumina HiSeq 2000 sequencing: GSM4591843: Lateral amygdala, S31, RNAseq Homo sapiens RNA-Seq;;;Brain - Amygdala;;
PRJNA637378;23/09/2020;Non-CG methylation and multiple epigenetic layers associate child abuse with immune and small GTPase dysregulation;Non-CG methylation and multiple epigenetic layers associate child abuse with immune and small GTPase dysregulation;SRR11927163;SAMN15104731;Lateral amygdala, S32, RNAseq;Lateral amygdala, S32, RNAseq;;cDNA;TRANSCRIPTOMIC;RNA-Seq;TrueSeq Stranded Total RNA Sample Preparation + Ribo-Zero Gold kits (Illumina);PAIRED;;ILLUMINA;;;;;Lateral Amygdala (human brain tissue);;;;;Illumina HiSeq 2000 sequencing: GSM4591844: Lateral amygdala, S32, RNAseq Homo sapiens RNA-Seq;;;Brain - Amygdala;;
PRJNA637378;23/09/2020;Non-CG methylation and multiple epigenetic layers associate child abuse with immune and small GTPase dysregulation;Non-CG methylation and multiple epigenetic layers associate child abuse with immune and small GTPase dysregulation;SRR11927165;SAMN15104729;Lateral amygdala, S34, RNAseq;Lateral amygdala, S34, RNAseq;;cDNA;TRANSCRIPTOMIC;RNA-Seq;TrueSeq Stranded Total RNA Sample Preparation + Ribo-Zero Gold kits (Illumina);PAIRED;;ILLUMINA;;;;;Lateral Amygdala (human brain tissue);;;;;Illumina HiSeq 2000 sequencing: GSM4591846: Lateral amygdala, S34, RNAseq Homo sapiens RNA-Seq;;;Brain - Amygdala;;
PRJNA637378;23/09/2020;Non-CG methylation and multiple epigenetic layers associate child abuse with immune and small GTPase dysregulation;Non-CG methylation and multiple epigenetic layers associate child abuse with immune and small GTPase dysregulation;SRR11927167;SAMN15104727;Lateral amygdala, S36, RNAseq;Lateral amygdala, S36, RNAseq;;cDNA;TRANSCRIPTOMIC;RNA-Seq;TrueSeq Stranded Total RNA Sample Preparation + Ribo-Zero Gold kits (Illumina);PAIRED;;ILLUMINA;;;;;Lateral Amygdala (human brain tissue);;;;;Illumina HiSeq 2000 sequencing: GSM4591848: Lateral amygdala, S36, RNAseq Homo sapiens RNA-Seq;;;Brain - Amygdala;;
PRJNA253002;19/11/2015;Human cortical transcriptome informs brain imaging;Homo sapiens;SRR1424663;SAMN02866056;Human_1029_BA39_10;Human_1029_BA39_10;;cDNA;TRANSCRIPTOMIC;RNA-Seq;All RNA samples were examined for quantity and quality by NanoDrop and Bioanalyzer (Agilent). Samples were randomized for RNA extractions and sequencing. 5ug of total RNA were treated with a Ribominus column according to the manufacturer’s instructions to remove ribosomal RNA. Libraries were prepared using an Illumina TruSeq kit according to the manufacturer’s instructions.;SINGLE;;ILLUMINA;;;;;;;;;;Illumina HiSeq 2000 sequencing: GSM1414936: Human_1029_BA39_10 Homo sapiens RNA-Seq;;;Brain - Angular Gyrus;;
PRJNA253002;19/11/2015;Human cortical transcriptome informs brain imaging;Homo sapiens;SRR1424678;SAMN02866078;Human_1905_BA39_11;Human_1905_BA39_11;;cDNA;TRANSCRIPTOMIC;RNA-Seq;All RNA samples were examined for quantity and quality by NanoDrop and Bioanalyzer (Agilent). Samples were randomized for RNA extractions and sequencing. 5ug of total RNA were treated with a Ribominus column according to the manufacturer’s instructions to remove ribosomal RNA. Libraries were prepared using an Illumina TruSeq kit according to the manufacturer’s instructions.;SINGLE;;ILLUMINA;;;;;;;;;;Illumina HiSeq 2000 sequencing: GSM1414951: Human_1905_BA39_11 Homo sapiens RNA-Seq;;;Brain - Angular Gyrus;;
PRJNA253002;19/11/2015;Human cortical transcriptome informs brain imaging;Homo sapiens;SRR1424692;SAMN02866100;Human_4915_BA39_8;Human_4915_BA39_8;;cDNA;TRANSCRIPTOMIC;RNA-Seq;All RNA samples were examined for quantity and quality by NanoDrop and Bioanalyzer (Agilent). Samples were randomized for RNA extractions and sequencing. 5ug of total RNA were treated with a Ribominus column according to the manufacturer’s instructions to remove ribosomal RNA. Libraries were prepared using an Illumina TruSeq kit according to the manufacturer’s instructions.;SINGLE;;ILLUMINA;;;;;;;;;;Illumina HiSeq 2000 sequencing: GSM1414965: Human_4915_BA39_8 Homo sapiens RNA-Seq;;;Brain - Angular Gyrus;;
PRJNA253002;19/11/2015;Human cortical transcriptome informs brain imaging;Homo sapiens;SRR1424669;SAMN02866058;Human_1581_BA39_9;Human_1581_BA39_9;;cDNA;TRANSCRIPTOMIC;RNA-Seq;All RNA samples were examined for quantity and quality by NanoDrop and Bioanalyzer (Agilent). Samples were randomized for RNA extractions and sequencing. 5ug of total RNA were treated with a Ribominus column according to the manufacturer’s instructions to remove ribosomal RNA. Libraries were prepared using an Illumina TruSeq kit according to the manufacturer’s instructions.;SINGLE;;ILLUMINA;;;;;;;;;;Illumina HiSeq 2000 sequencing: GSM1414942: Human_1581_BA39_9 Homo sapiens RNA-Seq;;;Brain - Angular Gyrus;;
PRJNA637378;27/01/2021;Non-CG methylation and multiple epigenetic layers associate child abuse with immune and small GTPase dysregulation;Non-CG methylation and multiple epigenetic layers associate child abuse with immune and small GTPase dysregulation;SRR13485929;SAMN17384648;Anterior Cingulate cortex, sbb6, RNAseq;Anterior Cingulate cortex, sbb6, RNAseq;;cDNA;TRANSCRIPTOMIC;RNA-Seq;TrueSeq Stranded Total RNA Sample Preparation + Ribo-Zero Gold kits (Illumina);PAIRED;;ILLUMINA;;;;;Anterior Cingulate cortex (human brain tissue);;;;;Illumina HiSeq 2000 sequencing: GSM5026553: Anterior Cingulate cortex, sbb6, RNAseq Homo sapiens RNA-Seq;;;Brain - Anterior cingulate cortex;;
PRJNA637378;27/01/2021;Non-CG methylation and multiple epigenetic layers associate child abuse with immune and small GTPase dysregulation;Non-CG methylation and multiple epigenetic layers associate child abuse with immune and small GTPase dysregulation;SRR13485933;SAMN17384644;Anterior Cingulate cortex, sbb10, RNAseq;Anterior Cingulate cortex, sbb10, RNAseq;;cDNA;TRANSCRIPTOMIC;RNA-Seq;TrueSeq Stranded Total RNA Sample Preparation + Ribo-Zero Gold kits (Illumina);PAIRED;;ILLUMINA;;;;;Anterior Cingulate cortex (human brain tissue);;;;;Illumina HiSeq 2000 sequencing: GSM5026557: Anterior Cingulate cortex, sbb10, RNAseq Homo sapiens RNA-Seq;;;Brain - Anterior cingulate cortex;;
PRJNA637378;27/01/2021;Non-CG methylation and multiple epigenetic layers associate child abuse with immune and small GTPase dysregulation;Non-CG methylation and multiple epigenetic layers associate child abuse with immune and small GTPase dysregulation;SRR13485936;SAMN17384691;Anterior Cingulate cortex, sbb13, RNAseq;Anterior Cingulate cortex, sbb13, RNAseq;;cDNA;TRANSCRIPTOMIC;RNA-Seq;TrueSeq Stranded Total RNA Sample Preparation + Ribo-Zero Gold kits (Illumina);PAIRED;;ILLUMINA;;;;;Anterior Cingulate cortex (human brain tissue);;;;;Illumina HiSeq 2000 sequencing: GSM5026560: Anterior Cingulate cortex, sbb13, RNAseq Homo sapiens RNA-Seq;;;Brain - Anterior cingulate cortex;;
PRJNA637378;27/01/2021;Non-CG methylation and multiple epigenetic layers associate child abuse with immune and small GTPase dysregulation;Non-CG methylation and multiple epigenetic layers associate child abuse with immune and small GTPase dysregulation;SRR13485950;SAMN17384639;Anterior Cingulate cortex, sbb27, RNAseq;Anterior Cingulate cortex, sbb27, RNAseq;;cDNA;TRANSCRIPTOMIC;RNA-Seq;TrueSeq Stranded Total RNA Sample Preparation + Ribo-Zero Gold kits (Illumina);PAIRED;;ILLUMINA;;;;;Anterior Cingulate cortex (human brain tissue);;;;;Illumina HiSeq 2000 sequencing: GSM5026574: Anterior Cingulate cortex, sbb27, RNAseq Homo sapiens RNA-Seq;;;Brain - Anterior cingulate cortex;;
PRJNA637378;27/01/2021;Non-CG methylation and multiple epigenetic layers associate child abuse with immune and small GTPase dysregulation;Non-CG methylation and multiple epigenetic layers associate child abuse with immune and small GTPase dysregulation;SRR13485954;SAMN17384635;Anterior Cingulate cortex, sbb31, RNAseq;Anterior Cingulate cortex, sbb31, RNAseq;;cDNA;TRANSCRIPTOMIC;RNA-Seq;TrueSeq Stranded Total RNA Sample Preparation + Ribo-Zero Gold kits (Illumina);PAIRED;;ILLUMINA;;;;;Anterior Cingulate cortex (human brain tissue);;;;;Illumina HiSeq 2000 sequencing: GSM5026578: Anterior Cingulate cortex, sbb31, RNAseq Homo sapiens RNA-Seq;;;Brain - Anterior cingulate cortex;;
PRJNA637378;27/01/2021;Non-CG methylation and multiple epigenetic layers associate child abuse with immune and small GTPase dysregulation;Non-CG methylation and multiple epigenetic layers associate child abuse with immune and small GTPase dysregulation;SRR13485956;SAMN17384633;Anterior Cingulate cortex, sbb33, RNAseq;Anterior Cingulate cortex, sbb33, RNAseq;;cDNA;TRANSCRIPTOMIC;RNA-Seq;TrueSeq Stranded Total RNA Sample Preparation + Ribo-Zero Gold kits (Illumina);PAIRED;;ILLUMINA;;;;;Anterior Cingulate cortex (human brain tissue);;;;;Illumina HiSeq 2000 sequencing: GSM5026580: Anterior Cingulate cortex, sbb33, RNAseq Homo sapiens RNA-Seq;;;Brain - Anterior cingulate cortex;;
PRJNA637378;27/01/2021;Non-CG methylation and multiple epigenetic layers associate child abuse with immune and small GTPase dysregulation;Non-CG methylation and multiple epigenetic layers associate child abuse with immune and small GTPase dysregulation;SRR13485957;SAMN17384632;Anterior Cingulate cortex, sbb34, RNAseq;Anterior Cingulate cortex, sbb34, RNAseq;;cDNA;TRANSCRIPTOMIC;RNA-Seq;TrueSeq Stranded Total RNA Sample Preparation + Ribo-Zero Gold kits (Illumina);PAIRED;;ILLUMINA;;;;;Anterior Cingulate cortex (human brain tissue);;;;;Illumina HiSeq 2000 sequencing: GSM5026581: Anterior Cingulate cortex, sbb34, RNAseq Homo sapiens RNA-Seq;;;Brain - Anterior cingulate cortex;;
PRJNA637378;27/01/2021;Non-CG methylation and multiple epigenetic layers associate child abuse with immune and small GTPase dysregulation;Non-CG methylation and multiple epigenetic layers associate child abuse with immune and small GTPase dysregulation;SRR13485960;SAMN17384629;Anterior Cingulate cortex, sbb37, RNAseq;Anterior Cingulate cortex, sbb37, RNAseq;;cDNA;TRANSCRIPTOMIC;RNA-Seq;TrueSeq Stranded Total RNA Sample Preparation + Ribo-Zero Gold kits (Illumina);PAIRED;;ILLUMINA;;;;;Anterior Cingulate cortex (human brain tissue);;;;;Illumina HiSeq 2000 sequencing: GSM5026584: Anterior Cingulate cortex, sbb37, RNAseq Homo sapiens RNA-Seq;;;Brain - Anterior cingulate cortex;;
PRJNA637378;27/01/2021;Non-CG methylation and multiple epigenetic layers associate child abuse with immune and small GTPase dysregulation;Non-CG methylation and multiple epigenetic layers associate child abuse with immune and small GTPase dysregulation;SRR13485961;SAMN17384628;Anterior Cingulate cortex, sbb38, RNAseq;Anterior Cingulate cortex, sbb38, RNAseq;;cDNA;TRANSCRIPTOMIC;RNA-Seq;TrueSeq Stranded Total RNA Sample Preparation + Ribo-Zero Gold kits (Illumina);PAIRED;;ILLUMINA;;;;;Anterior Cingulate cortex (human brain tissue);;;;;Illumina HiSeq 2000 sequencing: GSM5026585: Anterior Cingulate cortex, sbb38, RNAseq Homo sapiens RNA-Seq;;;Brain - Anterior cingulate cortex;;
PRJNA637378;27/01/2021;Non-CG methylation and multiple epigenetic layers associate child abuse with immune and small GTPase dysregulation;Non-CG methylation and multiple epigenetic layers associate child abuse with immune and small GTPase dysregulation;SRR13485964;SAMN17384625;Anterior Cingulate cortex, sbb41, RNAseq;Anterior Cingulate cortex, sbb41, RNAseq;;cDNA;TRANSCRIPTOMIC;RNA-Seq;TrueSeq Stranded Total RNA Sample Preparation + Ribo-Zero Gold kits (Illumina);PAIRED;;ILLUMINA;;;;;Anterior Cingulate cortex (human brain tissue);;;;;Illumina HiSeq 2000 sequencing: GSM5026588: Anterior Cingulate cortex, sbb41, RNAseq Homo sapiens RNA-Seq;;;Brain - Anterior cingulate cortex;;
PRJNA637378;27/01/2021;Non-CG methylation and multiple epigenetic layers associate child abuse with immune and small GTPase dysregulation;Non-CG methylation and multiple epigenetic layers associate child abuse with immune and small GTPase dysregulation;SRR13485966;SAMN17384622;Anterior Cingulate cortex, sbb43, RNAseq;Anterior Cingulate cortex, sbb43, RNAseq;;cDNA;TRANSCRIPTOMIC;RNA-Seq;TrueSeq Stranded Total RNA Sample Preparation + Ribo-Zero Gold kits (Illumina);PAIRED;;ILLUMINA;;;;;Anterior Cingulate cortex (human brain tissue);;;;;Illumina HiSeq 2000 sequencing: GSM5026590: Anterior Cingulate cortex, sbb43, RNAseq Homo sapiens RNA-Seq;;;Brain - Anterior cingulate cortex;;
PRJNA637378;27/01/2021;Non-CG methylation and multiple epigenetic layers associate child abuse with immune and small GTPase dysregulation;Non-CG methylation and multiple epigenetic layers associate child abuse with immune and small GTPase dysregulation;SRR13485968;SAMN17384620;Anterior Cingulate cortex, sbb45, RNAseq;Anterior Cingulate cortex, sbb45, RNAseq;;cDNA;TRANSCRIPTOMIC;RNA-Seq;TrueSeq Stranded Total RNA Sample Preparation + Ribo-Zero Gold kits (Illumina);PAIRED;;ILLUMINA;;;;;Anterior Cingulate cortex (human brain tissue);;;;;Illumina HiSeq 2000 sequencing: GSM5026592: Anterior Cingulate cortex, sbb45, RNAseq Homo sapiens RNA-Seq;;;Brain - Anterior cingulate cortex;;
